r,t,y,AnnualizedInvestmentCost
RE1,PHL_AGR_MOT_LIQ,2042,2645.6846370574076
RE1,PHL_AGR_MOT_LIQ,2043,2715.5975100650153
RE1,PHL_AGR_MOT_LIQ,2044,2784.2291224019796
RE1,PHL_AGR_MOT_LIQ,2045,2852.2201135790783
RE1,PHL_AGR_MOT_LIQ,2046,2928.9704813174176
RE1,PHL_AGR_MOT_LIQ,2047,3005.0012822727876
RE1,PHL_AGR_MOT_LIQ,2048,3082.792100840027
RE1,PHL_AGR_MOT_LIQ,2049,3159.6936250398976
RE1,PHL_AGR_MOT_LIQ,2050,3305.4980431077283
RE1,PHL_AGR_MOT_LIQ,2051,3391.999333055927
RE1,PHL_AGR_MOT_LIQ,2052,3478.5006138286694
RE1,PHL_AGR_MOT_LIQ,2053,3563.6223647974075
RE1,PHL_HOU_COOK_BIOM,2020,2083.340035222162
RE1,PHL_HOU_COOK_BIOM,2021,2083.340035222162
RE1,PHL_HOU_COOK_BIOM,2022,2083.340035222162
RE1,PHL_HOU_COOK_BIOM,2023,2083.340035222162
RE1,PHL_HOU_COOK_BIOM,2024,2083.340035222162
RE1,PHL_HOU_COOK_BIOM,2025,2083.340035222162
RE1,PHL_HOU_COOK_BIOM,2026,2083.340035222162
RE1,PHL_HOU_COOK_BIOM,2027,2083.340035222162
RE1,PHL_HOU_COOK_BIOM,2028,2083.340035222162
RE1,PHL_HOU_COOK_BIOM,2029,2083.340035222162
RE1,PHL_HOU_COOK_BIOM,2030,2083.340035222162
RE1,PHL_HOU_COOK_BIOM,2031,2083.340035222162
RE1,PHL_HOU_COOK_BIOM,2032,2083.340035222162
RE1,PHL_HOU_COOK_BIOM,2033,2083.340035222162
RE1,PHL_HOU_COOK_BIOM,2034,2083.340035222162
RE1,PHL_HOU_COOK_COAL,2021,2208.0189752358356
RE1,PHL_HOU_COOK_COAL,2022,2241.5776824187324
RE1,PHL_HOU_COOK_COAL,2023,2296.9070581927217
RE1,PHL_HOU_COOK_COAL,2024,2338.3288650475024
RE1,PHL_HOU_COOK_COAL,2025,2372.1059756086815
RE1,PHL_HOU_COOK_COAL,2026,2407.9073752643703
RE1,PHL_HOU_COOK_COAL,2027,2441.392843957772
RE1,PHL_HOU_COOK_COAL,2028,2483.253375239414
RE1,PHL_HOU_COOK_COAL,2029,2498.90360180781
RE1,PHL_HOU_COOK_COAL,2030,2527.020061620044
RE1,PHL_HOU_COOK_COAL,2031,2561.7150389184603
RE1,PHL_HOU_COOK_COAL,2032,2584.1200893593636
RE1,PHL_HOU_COOK_COAL,2033,2613.7795672499474
RE1,PHL_HOU_COOK_COAL,2034,2642.8012133192783
RE1,PHL_HOU_COOK_COAL,2035,2752.3885101726582
RE1,PHL_HOU_COOK_COAL,2036,2778.611963314298
RE1,PHL_HOU_COOK_COAL,2037,2804.835407280482
RE1,PHL_HOU_COOK_COAL,2038,2831.0680267026287
RE1,PHL_HOU_COOK_COAL,2039,2857.291470668813
RE1,PHL_HOU_COOK_COAL,2040,2883.52409009096
RE1,PHL_HOU_COOK_COAL,2041,2906.8205636050156
RE1,PHL_HOU_COOK_COAL,2042,2930.117037119071
RE1,PHL_HOU_COOK_COAL,2043,2953.413510633127
RE1,PHL_HOU_COOK_COAL,2044,2976.7099841471822
RE1,PHL_HOU_COOK_COAL,2045,3000.0156331172007
RE1,PHL_HOU_COOK_COAL,2046,3020.1741098674397
RE1,PHL_HOU_COOK_COAL,2047,3040.3325866176788
RE1,PHL_HOU_COOK_COAL,2048,3060.491054192462
RE1,PHL_HOU_COOK_COAL,2049,3080.658697223208
RE1,PHL_HOU_COOK_COAL,2050,3100.8171647979907
RE1,PHL_HOU_COOK_COAL,2051,3118.213829303432
RE1,PHL_HOU_COOK_COAL,2052,3135.60131835291
RE1,PHL_HOU_COOK_COAL,2053,3152.9979828583505
RE1,PHL_HOU_COOK_ELE,2020,101.97366865366806
RE1,PHL_HOU_COOK_ELE,2021,101.97366865366806
RE1,PHL_HOU_COOK_ELE,2022,101.97366865366806
RE1,PHL_HOU_COOK_ELE,2023,101.97366865366806
RE1,PHL_HOU_COOK_ELE,2024,101.97366865366806
RE1,PHL_HOU_COOK_ELE,2025,101.97366865366806
RE1,PHL_HOU_COOK_ELE,2026,101.97366865366806
RE1,PHL_HOU_COOK_ELE,2027,101.97366865366806
RE1,PHL_HOU_COOK_ELE,2028,101.97366865366806
RE1,PHL_HOU_COOK_ELE,2029,101.97366865366806
RE1,PHL_HOU_COOK_ELE,2030,101.97366865366806
RE1,PHL_HOU_COOK_ELE,2031,101.97366865366806
RE1,PHL_HOU_COOK_ELE,2032,101.97366865366806
RE1,PHL_HOU_COOK_ELE,2033,101.97366865366806
RE1,PHL_HOU_COOK_ELE,2034,101.97366865366806
RE1,PHL_INDU_OTHHPH_BIOM,2020,23.64798775882814
RE1,PHL_INDU_OTHHPH_BIOM,2021,23.64798775882814
RE1,PHL_INDU_OTHHPH_BIOM,2022,23.64798775882814
RE1,PHL_INDU_OTHHPH_BIOM,2023,23.64798775882814
RE1,PHL_INDU_OTHHPH_BIOM,2024,23.64798775882814
RE1,PHL_INDU_OTHHPH_BIOM,2025,23.64798775882814
RE1,PHL_INDU_OTHHPH_BIOM,2026,23.64798775882814
RE1,PHL_INDU_OTHHPH_BIOM,2027,23.64798775882814
RE1,PHL_INDU_OTHHPH_BIOM,2028,23.64798775882814
RE1,PHL_INDU_OTHHPH_BIOM,2029,23.64798775882814
RE1,PHL_INDU_OTHHPH_BIOM,2030,23.64798775882814
RE1,PHL_INDU_OTHHPH_BIOM,2031,23.64798775882814
RE1,PHL_INDU_OTHHPH_BIOM,2032,23.64798775882814
RE1,PHL_INDU_OTHHPH_BIOM,2033,23.64798775882814
RE1,PHL_INDU_OTHHPH_BIOM,2034,23.64798775882814
RE1,PHL_INDU_OTHHPH_BIOM,2035,23.64798775882814
RE1,PHL_INDU_OTHHPH_BIOM,2036,23.64798775882814
RE1,PHL_INDU_OTHHPH_BIOM,2037,23.64798775882814
RE1,PHL_INDU_OTHHPH_BIOM,2038,23.64798775882814
RE1,PHL_INDU_OTHHPH_BIOM,2039,23.64798775882814
RE1,PHL_INDU_OTHHPH_BIOM,2040,23.64798775882814
RE1,PHL_INDU_OTHHPH_BIOM,2041,23.64798775882814
RE1,PHL_INDU_OTHHPH_BIOM,2042,23.64798775882814
RE1,PHL_INDU_OTHHPH_BIOM,2043,23.64798775882814
RE1,PHL_INDU_OTHHPH_BIOM,2044,23.64798775882814
RE1,PHL_INDU_OTHHPH_COAL,2020,46.68234488004811
RE1,PHL_INDU_OTHHPH_COAL,2021,137.70500890010382
RE1,PHL_INDU_OTHHPH_COAL,2022,140.83672873250788
RE1,PHL_INDU_OTHHPH_COAL,2023,143.95070369321024
RE1,PHL_INDU_OTHHPH_COAL,2024,147.04756221826128
RE1,PHL_INDU_OTHHPH_COAL,2025,150.12793950108824
RE1,PHL_INDU_OTHHPH_COAL,2026,153.4436627060883
RE1,PHL_INDU_OTHHPH_COAL,2027,156.74291818361806
RE1,PHL_INDU_OTHHPH_COAL,2028,160.02638167136607
RE1,PHL_INDU_OTHHPH_COAL,2029,163.294722149644
RE1,PHL_INDU_OTHHPH_COAL,2030,166.51786929131077
RE1,PHL_INDU_OTHHPH_COAL,2031,170.15337184267003
RE1,PHL_INDU_OTHHPH_COAL,2032,173.77411628291102
RE1,PHL_INDU_OTHHPH_COAL,2033,177.38087971037564
RE1,PHL_INDU_OTHHPH_COAL,2034,180.97442570865195
RE1,PHL_INDU_OTHHPH_COAL,2035,184.55551110395112
RE1,PHL_INDU_OTHHPH_COAL,2036,188.78726431956866
RE1,PHL_INDU_OTHHPH_COAL,2037,193.00596228304315
RE1,PHL_INDU_OTHHPH_COAL,2038,197.21242263697772
RE1,PHL_INDU_OTHHPH_COAL,2039,201.40742923709115
RE1,PHL_INDU_OTHHPH_COAL,2040,205.55181632695425
RE1,PHL_INDU_OTHHPH_COAL,2041,210.35264203699603
RE1,PHL_INDU_OTHHPH_COAL,2042,215.1438384849758
RE1,PHL_INDU_OTHHPH_COAL,2043,219.92939252325604
RE1,PHL_INDU_OTHHPH_COAL,2044,224.62880352099813
RE1,PHL_INDU_OTHHPH_COAL,2045,224.2707368772049
RE1,PHL_INDU_OTHHPH_COAL,2046,220.14820314418998
RE1,PHL_INDU_OTHHPH_COAL,2047,225.17262369800073
RE1,PHL_INDU_OTHHPH_COAL,2048,230.20601804831563
RE1,PHL_INDU_OTHHPH_COAL,2049,235.2486362180794
RE1,PHL_INDU_OTHHPH_COAL,2050,240.23669532686856
RE1,PHL_INDU_OTHHPH_COAL,2051,245.743065514917
RE1,PHL_INDU_OTHHPH_COAL,2052,251.26590343043574
RE1,PHL_INDU_OTHHPH_COAL,2053,256.80453333573627
RE1,PHL_INDU_OTHHPH_NG,2020,0.2391232958521753
RE1,PHL_INDU_OTHHPH_NG,2021,0.2391232958521753
RE1,PHL_INDU_OTHHPH_NG,2022,0.2391232958521753
RE1,PHL_INDU_OTHHPH_NG,2023,0.2391232958521753
RE1,PHL_INDU_OTHHPH_NG,2024,0.2391232958521753
RE1,PHL_INDU_OTHHPH_NG,2025,0.2391232958521753
RE1,PHL_INDU_OTHHPH_NG,2026,0.2391232958521753
RE1,PHL_INDU_OTHHPH_NG,2027,0.2391232958521753
RE1,PHL_INDU_OTHHPH_NG,2028,0.2391232958521753
RE1,PHL_INDU_OTHHPH_NG,2029,0.2391232958521753
RE1,PHL_INDU_OTHHPH_NG,2030,0.2391232958521753
RE1,PHL_INDU_OTHHPH_NG,2031,0.2391232958521753
RE1,PHL_INDU_OTHHPH_NG,2032,0.2391232958521753
RE1,PHL_INDU_OTHHPH_NG,2033,0.2391232958521753
RE1,PHL_INDU_OTHHPH_NG,2034,0.2391232958521753
RE1,PHL_INDU_OTHHPH_NG,2035,0.2391232958521753
RE1,PHL_INDU_OTHHPH_NG,2036,0.2391232958521753
RE1,PHL_INDU_OTHHPH_NG,2037,0.2391232958521753
RE1,PHL_INDU_OTHHPH_NG,2038,0.2391232958521753
RE1,PHL_INDU_OTHHPH_NG,2039,0.2391232958521753
RE1,PHL_INDU_OTHHPH_NG,2040,0.2391232958521753
RE1,PHL_INDU_OTHHPH_NG,2041,0.2391232958521753
RE1,PHL_INDU_OTHHPH_NG,2042,0.2391232958521753
RE1,PHL_INDU_OTHHPH_NG,2043,0.2391232958521753
RE1,PHL_INDU_OTHHPH_NG,2044,0.2391232958521753
RE1,PHL_INDU_OTHHPH_OIL,2020,30.26084462501586
RE1,PHL_INDU_OTHHPH_OIL,2021,30.26084462501586
RE1,PHL_INDU_OTHHPH_OIL,2022,30.26084462501586
RE1,PHL_INDU_OTHHPH_OIL,2023,30.26084462501586
RE1,PHL_INDU_OTHHPH_OIL,2024,30.26084462501586
RE1,PHL_INDU_OTHHPH_OIL,2025,30.26084462501586
RE1,PHL_INDU_OTHHPH_OIL,2026,30.26084462501586
RE1,PHL_INDU_OTHHPH_OIL,2027,30.26084462501586
RE1,PHL_INDU_OTHHPH_OIL,2028,30.26084462501586
RE1,PHL_INDU_OTHHPH_OIL,2029,30.26084462501586
RE1,PHL_INDU_OTHHPH_OIL,2030,30.26084462501586
RE1,PHL_INDU_OTHHPH_OIL,2031,30.26084462501586
RE1,PHL_INDU_OTHHPH_OIL,2032,30.26084462501586
RE1,PHL_INDU_OTHHPH_OIL,2033,30.26084462501586
RE1,PHL_INDU_OTHHPH_OIL,2034,30.26084462501586
RE1,PHL_INDU_OTHHPH_OIL,2035,30.26084462501586
RE1,PHL_INDU_OTHHPH_OIL,2036,30.26084462501586
RE1,PHL_INDU_OTHHPH_OIL,2037,30.26084462501586
RE1,PHL_INDU_OTHHPH_OIL,2038,30.26084462501586
RE1,PHL_INDU_OTHHPH_OIL,2039,30.26084462501586
RE1,PHL_INDU_OTHHPH_OIL,2040,30.26084462501586
RE1,PHL_INDU_OTHHPH_OIL,2041,30.26084462501586
RE1,PHL_INDU_OTHHPH_OIL,2042,30.26084462501586
RE1,PHL_INDU_OTHHPH_OIL,2043,30.26084462501586
RE1,PHL_INDU_OTHHPH_OIL,2044,30.26084462501586
RE1,PHL_INDU_OTHLPH_BIOM,2020,23.64798775882814
RE1,PHL_INDU_OTHLPH_BIOM,2021,23.64798775882814
RE1,PHL_INDU_OTHLPH_BIOM,2022,23.64798775882814
RE1,PHL_INDU_OTHLPH_BIOM,2023,23.64798775882814
RE1,PHL_INDU_OTHLPH_BIOM,2024,23.64798775882814
RE1,PHL_INDU_OTHLPH_BIOM,2025,23.64798775882814
RE1,PHL_INDU_OTHLPH_BIOM,2026,23.64798775882814
RE1,PHL_INDU_OTHLPH_BIOM,2027,23.64798775882814
RE1,PHL_INDU_OTHLPH_BIOM,2028,23.64798775882814
RE1,PHL_INDU_OTHLPH_BIOM,2029,23.64798775882814
RE1,PHL_INDU_OTHLPH_BIOM,2030,23.64798775882814
RE1,PHL_INDU_OTHLPH_BIOM,2031,23.64798775882814
RE1,PHL_INDU_OTHLPH_BIOM,2032,23.64798775882814
RE1,PHL_INDU_OTHLPH_BIOM,2033,23.64798775882814
RE1,PHL_INDU_OTHLPH_BIOM,2034,23.64798775882814
RE1,PHL_INDU_OTHLPH_BIOM,2035,23.64798775882814
RE1,PHL_INDU_OTHLPH_BIOM,2036,23.64798775882814
RE1,PHL_INDU_OTHLPH_BIOM,2037,23.64798775882814
RE1,PHL_INDU_OTHLPH_BIOM,2038,23.64798775882814
RE1,PHL_INDU_OTHLPH_BIOM,2039,23.64798775882814
RE1,PHL_INDU_OTHLPH_BIOM,2040,23.64798775882814
RE1,PHL_INDU_OTHLPH_BIOM,2041,23.64798775882814
RE1,PHL_INDU_OTHLPH_BIOM,2042,23.64798775882814
RE1,PHL_INDU_OTHLPH_BIOM,2043,23.64798775882814
RE1,PHL_INDU_OTHLPH_BIOM,2044,23.64798775882814
RE1,PHL_INDU_OTHLPH_COAL,2020,46.68234488004811
RE1,PHL_INDU_OTHLPH_COAL,2021,137.70500890010382
RE1,PHL_INDU_OTHLPH_COAL,2022,140.83672873250788
RE1,PHL_INDU_OTHLPH_COAL,2023,143.95070369321024
RE1,PHL_INDU_OTHLPH_COAL,2024,147.04756221826128
RE1,PHL_INDU_OTHLPH_COAL,2025,150.12793950108824
RE1,PHL_INDU_OTHLPH_COAL,2026,153.4436627060883
RE1,PHL_INDU_OTHLPH_COAL,2027,156.74291818361806
RE1,PHL_INDU_OTHLPH_COAL,2028,160.02638167136607
RE1,PHL_INDU_OTHLPH_COAL,2029,163.294722149644
RE1,PHL_INDU_OTHLPH_COAL,2030,166.51786929131077
RE1,PHL_INDU_OTHLPH_COAL,2031,170.15337184267003
RE1,PHL_INDU_OTHLPH_COAL,2032,173.77411628291102
RE1,PHL_INDU_OTHLPH_COAL,2033,177.38087971037564
RE1,PHL_INDU_OTHLPH_COAL,2034,180.97442570865195
RE1,PHL_INDU_OTHLPH_COAL,2035,184.55551110395112
RE1,PHL_INDU_OTHLPH_COAL,2036,188.78726431956866
RE1,PHL_INDU_OTHLPH_COAL,2037,193.00596228304315
RE1,PHL_INDU_OTHLPH_COAL,2038,197.21242263697772
RE1,PHL_INDU_OTHLPH_COAL,2039,201.40742923709115
RE1,PHL_INDU_OTHLPH_COAL,2040,205.55181632695425
RE1,PHL_INDU_OTHLPH_COAL,2041,210.35264203699603
RE1,PHL_INDU_OTHLPH_COAL,2042,215.1438384849758
RE1,PHL_INDU_OTHLPH_COAL,2043,219.92939252325604
RE1,PHL_INDU_OTHLPH_COAL,2044,224.62880352099813
RE1,PHL_INDU_OTHLPH_COAL,2045,224.2707368772049
RE1,PHL_INDU_OTHLPH_COAL,2046,220.14820314418998
RE1,PHL_INDU_OTHLPH_COAL,2047,225.17262369800073
RE1,PHL_INDU_OTHLPH_COAL,2048,230.20601804831563
RE1,PHL_INDU_OTHLPH_COAL,2049,235.2486362180794
RE1,PHL_INDU_OTHLPH_COAL,2050,240.23669532686856
RE1,PHL_INDU_OTHLPH_COAL,2051,245.743065514917
RE1,PHL_INDU_OTHLPH_COAL,2052,251.26590343043574
RE1,PHL_INDU_OTHLPH_COAL,2053,256.80453333573627
RE1,PHL_INDU_OTHLPH_NG,2020,0.21971610943661457
RE1,PHL_INDU_OTHLPH_NG,2021,0.21971610943661457
RE1,PHL_INDU_OTHLPH_NG,2022,0.21971610943661457
RE1,PHL_INDU_OTHLPH_NG,2023,0.21971610943661457
RE1,PHL_INDU_OTHLPH_NG,2024,0.21971610943661457
RE1,PHL_INDU_OTHLPH_NG,2025,0.21971610943661457
RE1,PHL_INDU_OTHLPH_NG,2026,0.21971610943661457
RE1,PHL_INDU_OTHLPH_NG,2027,0.21971610943661457
RE1,PHL_INDU_OTHLPH_NG,2028,0.21971610943661457
RE1,PHL_INDU_OTHLPH_NG,2029,0.21971610943661457
RE1,PHL_INDU_OTHLPH_NG,2030,0.21971610943661457
RE1,PHL_INDU_OTHLPH_NG,2031,0.21971610943661457
RE1,PHL_INDU_OTHLPH_NG,2032,0.21971610943661457
RE1,PHL_INDU_OTHLPH_NG,2033,0.21971610943661457
RE1,PHL_INDU_OTHLPH_NG,2034,0.21971610943661457
RE1,PHL_INDU_OTHLPH_NG,2035,0.21971610943661457
RE1,PHL_INDU_OTHLPH_NG,2036,0.21971610943661457
RE1,PHL_INDU_OTHLPH_NG,2037,0.21971610943661457
RE1,PHL_INDU_OTHLPH_NG,2038,0.21971610943661457
RE1,PHL_INDU_OTHLPH_NG,2039,0.21971610943661457
RE1,PHL_INDU_OTHLPH_NG,2040,0.21971610943661457
RE1,PHL_INDU_OTHLPH_NG,2041,0.21971610943661457
RE1,PHL_INDU_OTHLPH_NG,2042,0.21971610943661457
RE1,PHL_INDU_OTHLPH_NG,2043,0.21971610943661457
RE1,PHL_INDU_OTHLPH_NG,2044,0.21971610943661457
RE1,PHL_INDU_OTHLPH_OIL,2020,34.24272165775564
RE1,PHL_INDU_OTHLPH_OIL,2021,34.24272165775564
RE1,PHL_INDU_OTHLPH_OIL,2022,34.24272165775564
RE1,PHL_INDU_OTHLPH_OIL,2023,34.24272165775564
RE1,PHL_INDU_OTHLPH_OIL,2024,34.24272165775564
RE1,PHL_INDU_OTHLPH_OIL,2025,34.24272165775564
RE1,PHL_INDU_OTHLPH_OIL,2026,34.24272165775564
RE1,PHL_INDU_OTHLPH_OIL,2027,34.24272165775564
RE1,PHL_INDU_OTHLPH_OIL,2028,34.24272165775564
RE1,PHL_INDU_OTHLPH_OIL,2029,34.24272165775564
RE1,PHL_INDU_OTHLPH_OIL,2030,34.24272165775564
RE1,PHL_INDU_OTHLPH_OIL,2031,34.24272165775564
RE1,PHL_INDU_OTHLPH_OIL,2032,34.24272165775564
RE1,PHL_INDU_OTHLPH_OIL,2033,34.24272165775564
RE1,PHL_INDU_OTHLPH_OIL,2034,34.24272165775564
RE1,PHL_INDU_OTHLPH_OIL,2035,34.24272165775564
RE1,PHL_INDU_OTHLPH_OIL,2036,34.24272165775564
RE1,PHL_INDU_OTHLPH_OIL,2037,34.24272165775564
RE1,PHL_INDU_OTHLPH_OIL,2038,34.24272165775564
RE1,PHL_INDU_OTHLPH_OIL,2039,34.24272165775564
RE1,PHL_POW_CHP_BIOM_OLD,2022,45.512468720141655
RE1,PHL_POW_CHP_BIOM_OLD,2023,48.8426493582008
RE1,PHL_POW_CHP_BIOM_OLD,2024,54.337447410998394
RE1,PHL_POW_CHP_BIOM_OLD,2025,54.337447410998394
RE1,PHL_POW_CHP_BIOM_OLD,2026,54.337447410998394
RE1,PHL_POW_CHP_BIOM_OLD,2027,54.337447410998394
RE1,PHL_POW_CHP_BIOM_OLD,2028,54.337447410998394
RE1,PHL_POW_CHP_BIOM_OLD,2029,54.337447410998394
RE1,PHL_POW_CHP_BIOM_OLD,2030,54.337447410998394
RE1,PHL_POW_CHP_BIOM_OLD,2031,54.337447410998394
RE1,PHL_POW_CHP_BIOM_OLD,2032,54.337447410998394
RE1,PHL_POW_CHP_BIOM_OLD,2033,54.337447410998394
RE1,PHL_POW_CHP_BIOM_OLD,2034,54.337447410998394
RE1,PHL_POW_CHP_BIOM_OLD,2035,54.337447410998394
RE1,PHL_POW_CHP_BIOM_OLD,2036,54.337447410998394
RE1,PHL_POW_CHP_BIOM_OLD,2037,54.337447410998394
RE1,PHL_POW_CHP_BIOM_OLD,2038,54.337447410998394
RE1,PHL_POW_CHP_BIOM_OLD,2039,54.337447410998394
RE1,PHL_POW_CHP_BIOM_OLD,2040,54.337447410998394
RE1,PHL_POW_CHP_BIOM_OLD,2041,54.337447410998394
RE1,PHL_POW_CHP_BIOM_OLD,2042,54.337447410998394
RE1,PHL_POW_CHP_BIOM_OLD,2043,54.337447410998394
RE1,PHL_POW_CHP_BIOM_OLD,2044,54.337447410998394
