Sum of NewCapacity,Column Labels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Row Labels,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,(blank),Grand Total
PHL_DEM_PUB_SUR_WAT,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,,33999966
PHL_DEM_PWR_GWT_WAT,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,,33999966
PHL_DEM_PWR_SUR_WAT,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,,33999966
PHL_HOU_COOK_BIOM,227.0558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,227.0558
PHL_HOU_COOK_COAL,0,240.6441,3.6574,6.0301,4.5144,3.6812,3.9019,3.6495,4.5622,1.7057,3.0643,3.7813,2.4418,3.2325,3.163,11.9435,243.5021,6.5154,8.8891,7.3724,6.5402,6.4409,6.1885,7.1012,4.2447,5.6043,5.9783,4.6388,5.4295,5.361,14.1405,245.3981,8.4104,10.7851,,902.5134
PHL_HOU_COOK_ELE,11.1137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11.1137
PHL_HOU_COOK_NG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
PHL_HOU_COOK_OIL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
PHL_HOU_UNIT,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,,33999966
PHL_INDU_OTHHPH_BIOM,0.4578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.4578
PHL_INDU_OTHHPH_BIOM_CCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
PHL_INDU_OTHHPH_COAL,1.1207,2.1984,0.0761,0.0761,0.0761,0.0761,0.0823,0.0823,0.0823,0.0823,0.0823,0.0932,0.0932,0.0932,0.0932,0.0932,0.1106,0.1106,0.1106,0.1106,0.1106,0.1283,0.1283,0.1284,0.1263,1.247,2.3425,0.2201,0.2201,0.2201,0.2201,0.2407,0.2407,0.2407,,10.7573
PHL_INDU_OTHHPH_COAL_CCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
PHL_INDU_OTHHPH_H2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
PHL_INDU_OTHHPH_NG,0.0237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0237
PHL_INDU_OTHHPH_NG_CCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
PHL_INDU_OTHHPH_OIL,1.5373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.5373
PHL_INDU_OTHLPH_BIOM,0.4578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.4578
PHL_INDU_OTHLPH_COAL,1.1207,2.1984,0.0761,0.0761,0.0761,0.0761,0.0823,0.0823,0.0823,0.0823,0.0823,0.0932,0.0932,0.0932,0.0932,0.0932,0.1106,0.1106,0.1106,0.1106,0.1106,0.1283,0.1283,0.1284,0.1263,1.247,2.3425,0.2201,0.2201,0.2201,0.2201,0.2407,0.2407,0.2407,,10.7573
PHL_INDU_OTHLPH_ELE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
PHL_INDU_OTHLPH_H2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
PHL_INDU_OTHLPH_NG,0.0217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0217
PHL_INDU_OTHLPH_OIL,1.5381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.5381
PHL_INDU_PLANT_OTH,207.4892,14.0129,0,0,24.5348,0,0,0,0,434.382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,680.4189
PHL_LND,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,,33999966
PHL_LND_BLT,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,,33999966
PHL_LND_CRP,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,,33999966
PHL_LND_FOR,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,,33999966
PHL_LND_GRS,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,,33999966
PHL_LND_OTH,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,,33999966
PHL_LND_WAT,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,,33999966
PHL_MIN_PRC,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,,33999966
PHL_POW_BH2_NG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
PHL_POW_CHP_BIOM_OLD,0,0,0.082,0.006,0.0099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0979
PHL_POW_CHP_COAL_OLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
PHL_POW_CHP_NG_OLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
PHL_POW_CHP_OIL_OLD,0,0.1798,0.0973,0,0.0112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.2883
PHL_POW_DAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
PHL_POW_ELEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
PHL_POW_GEO_OLD,0,0,0.0037,0,0,0.0357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0394
PHL_POW_GH2_COAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
PHL_POW_GH2_NG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
PHL_POW_PP_BIOM_CCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
PHL_POW_PP_COAL,0,0.725,0.7694,0,0.6,0,0,0.6498,0.4913,3.123,0.6191,0.7089,2.0112,1.1268,1.2103,1.1847,2.2693,2.0066,1.9947,2.0089,0,0,0,0,0,0,0,0,0,0.3113,13.438,0.9965,0.4053,2.277,,38.9271
PHL_POW_PP_COAL_CCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
PHL_POW_PP_H2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
PHL_POW_PP_HY_LA,1.4633,0,0.0159,0.0468,0.0352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.5612
PHL_POW_PP_NGCC,0,0,0,0,0,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7984,0.3028,0,0,0,0,0,1.339,0.8608,0.1304,0.4606,5.0876,0.7473,1.7104,0.3318,,12.6491
PHL_POW_PP_NGCC_CCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
PHL_POW_PP_NU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
PHL_POW_PP_NUSMR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
PHL_POW_PP_SPV_T1,0,0.3024,0.3049,0.1568,1.0012,0.2749,0,0,0,0,7.2447,0,0,0,2.2742,0,0,0,0,0,25.8877,0,0.0501,0.048,0.0433,0.204,0.8402,0.3378,0.29,0.3831,28.2631,2.3338,2.3362,2.1882,,74.7646
PHL_POW_PP_WOF_T1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
PHL_POW_PP_WON_T1,0.2391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.2391
PHL_POW_SYNTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
PHL_POW_TD,0,0,0,0,0,1.0901,0,0.7631,0.7631,0.7625,1.6729,0,1.7065,0,0.9901,0.9692,1.1427,1.1424,1.0558,1.1878,0.7342,0,0,0,0,0,0,0,0,0,13.2777,1.1993,1.1992,1.1993,,30.8559
PHL_POW_TD_AGR,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,,33999966
PHL_POW_TD_HOU,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,,33999966
PHL_POW_TD_INDU,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,,33999966
PHL_POW_TD_SER,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,,33999966
PHL_POW_TD_TRA,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,,33999966
PHL_POW_TECH_AMMO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
PHL_PRO_BLEND_BIOF,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,,33999966
PHL_PRO_BLEND_OIL,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,,33999966
PHL_PRO_BLEND_SFUEL,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,,33999966
PHL_PRO_EXTR_COAL,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,,33999966
PHL_PRO_EXTR_NG,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,,33999966
PHL_PRO_EXTR_OIL,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,,33999966
PHL_PRO_IMP_COAL,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,,33999966
PHL_PRO_IMP_NG,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,,33999966
PHL_PRO_IMP_OIL,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,,33999966
PHL_PRO_IMP_UR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
PHL_PRO_PROC_BIOF,13.3681,0.3868,0.3978,0.3869,0.3967,0.3917,0.4806,0.4741,0.4752,0.4596,0,0.3222,0.5827,0.5981,0.561,0.4912,0.5493,0.5486,0.5052,0.4841,0.4255,0.6574,0.602,0.6616,0.7229,14.0911,1.1658,1.1778,1.1803,1.1105,1.0378,1.2999,1.2879,1.3,,48.5804
PHL_PRO_PROC_BIOM,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,,33999966
PHL_PRO_PROC_COAL,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,,33999966
PHL_PRO_PROC_NG,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,,33999966
PHL_PRO_PROC_OIL,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,,33999966
PHL_PWR_GAS,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,,33999966
PHL_SER_HEAT_BIOM,4.9208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4.9208
PHL_SER_HEAT_COAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
PHL_SER_HEAT_ELE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
PHL_SER_HEAT_NG,0,9.045,0.8581,0.8581,38.6154,0.6748,0.6414,0.6414,0.6414,0.6414,0.6414,0.6224,0.6224,0.6224,1.7175,9.826,11.2583,3.0714,3.0714,40.8287,2.8881,4.2707,4.2707,4.2707,4.2707,4.2707,5.1461,5.1461,5.1461,6.2412,14.3497,16.7197,8.5328,8.5328,,218.955
PHL_SER_HEAT_OIL,42.1799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,42.1799
PHL_SER_HEAT_RES,34.2175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,34.2175
PHL_SER_UNIT,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,,33999966
PHL_TRA_23WHEEL_ELE,0,26.61,26.6,26.61,26.61,26.6,26.61,26.6,26.61,26.61,53.21,53.21,53.22,72.4748,38.1057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,509.6805
PHL_TRA_23WHEEL_LIQ,37.1388,206.7025,203.3036,204.2842,206.2032,201.3944,201.5801,201.5995,202.5801,228.5325,124.3457,250.3742,200.0728,192.8623,43.2387,61.7942,262.5402,259.1414,278.4239,219.7477,359.0846,265.651,287.2135,266.5842,255.6125,151.4354,274.2477,223.9463,207.9628,0,161.5531,283.5715,280.1726,299.4551,,7102.3503
PHL_TRA_23WHEEL_NG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
PHL_TRA_AVI_LIQ,0,0.0154,0.0158,0.0158,0.015,0.0158,0.0182,0.018,0.0172,0.0182,0.018,0.0212,0.0204,0.0212,0.0212,0.0212,0.0254,0.0264,0.0264,0.0348,0,0.04,0.0402,0.0404,0.0396,0.0404,0.0518,0.0516,0.0508,0.1034,0,0.065,0.0642,0.065,,1.038
PHL_TRA_BUS_ELE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
PHL_TRA_BUS_H2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
PHL_TRA_BUS_LIQ,0.0012,2.2883,1.2883,2.2883,1.2883,2.2935,1.2726,2.2726,1.2778,2.2726,1.279,4.5399,2.5451,4.5399,1.5399,2.5503,1.4979,2.5032,1.5084,2.5032,1.5096,4.7443,2.7443,4.7443,1.7443,2.7548,1.6761,2.6761,1.6866,2.6814,1.6826,4.9015,2.8963,4.8963,,82.8888
PHL_TRA_BUS_NG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
PHL_TRA_BUS_PHEV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
PHL_TRA_CAR_ELE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.749,88.6833,88.7,120.146,123.518,210.1612,18.4,123.8161,79.4096,15.9,15.9,15.2833,15.2667,15.2833,15.2833,97.0157,102.7833,102.7833,134.246,,1464.3281
PHL_TRA_CAR_H2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
PHL_TRA_CAR_LIQ,37.9937,107.5776,107.5776,106.5776,107.5776,107.5608,109.9028,108.886,109.886,109.886,109.9028,108.6332,109.6501,109.6332,44.6501,0,61.2258,61.209,28.4188,26.0267,0,68.3547,22.3833,68.259,132.4806,132.4806,124.7241,125.7409,125.7241,60.7409,16.1077,70.9983,70.9983,38.1912,,2729.9591
PHL_TRA_CAR_NG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
PHL_TRA_CAR_PHEV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
PHL_TRA_RAILF_ELE,0.0019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0019
PHL_TRA_RAILF_H2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
PHL_TRA_RAILF_LIQ,0,0,0.001,0,0.001,0,0.001,0.001,0,0.0011,0.0014,0.0006,0.0001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.0028,0.001,0.003,0.002,0.002,0.002,0.003,0.003,0.002,0.0031,0.0034,0.0036,0.0021,0.004,,0.0522
PHL_TRA_RAILP_ELE,0.0019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0019
PHL_TRA_RAILP_H2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
PHL_TRA_RAILP_LIQ,0,0,0.001,0,0.001,0,0.001,0,0.001,0.0001,0.0014,0.0006,0.0001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.0028,0.002,0.002,0.001,0.003,0.001,0.003,0.002,0.003,0.0021,0.0034,0.0026,0.0021,0.004,,0.0472
PHL_TRA_SHIP_AMMO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
PHL_TRA_SHIP_LIQ,0,524.0692,524.1999,524.1899,524.1899,524.1899,568.0299,569.0299,569.0299,569.0299,569.0199,594.4799,594.4699,594.4799,593.4699,594.4699,628.7299,628.7199,628.7199,819.4498,0,965.6791,965.8198,965.7998,965.7998,965.8098,1039.2698,1040.2598,1040.2698,2080.5297,0,1086.5798,1086.5798,1086.5798,,24430.9441
PHL_TRA_TRUH_ELE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
PHL_TRA_TRUH_H2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
PHL_TRA_TRUH_LIQ,4.8125,12.5375,12.5375,12.5375,12.5375,12.5375,13.825,12.8125,13.8125,13.8125,13.8125,15.175,15.1625,15.1625,8.1625,12.9875,22.5125,22.5,22.5125,22.5125,22.5125,25.4375,24.425,25.425,25.425,25.425,27.8125,27.8,27.8125,20.8,25.6375,35.275,35.275,35.2875,,676.6125
